ID,Trial_Num,laser_power,Painrating
16,12,3.5,4
16,13,3.5,6
16,14,3.5,3
16,15,3.5,8
16,16,3.5,3
17,1,3.5,3
17,2,3.5,2
17,3,3.5,5
17,4,3.5,8
17,5,3.5,9
17,6,3.5,9
17,7,3.5,6
17,8,3.5,7
17,9,3.5,5
17,10,3.5,6
17,11,3.5,9
17,12,3.5,9
17,13,3.5,5
17,14,3.5,4
17,15,3.5,5
17,16,3.5,5
18,1,3.5,6
18,2,3.5,9
18,3,3.5,10
18,4,3.5,6
18,5,3.5,8
18,6,3.5,7
18,7,3.5,8
18,8,3.5,10
18,9,3.5,10
18,10,3.5,8
18,11,3.5,10
18,12,3.5,5
18,13,3.5,4
18,14,3.5,3
18,15,3.5,4
18,16,3.5,6
19,1,4.5,1
19,2,4.5,1
19,3,4.5,2
19,4,4.5,2
19,5,4.5,0
19,6,4.5,4
19,7,4.5,6
19,8,4.5,5
19,9,4.5,7
19,10,4.5,5
19,11,4.5,8
19,12,4.5,9
19,13,4.5,3
19,14,4.5,2
19,15,4.5,4
19,16,4.5,4
20,1,3.75,3
20,2,3.75,3
20,3,3.75,4
20,4,3.75,2
20,5,3.75,8
20,6,3.75,4
20,7,3.75,6
20,8,3.75,10
20,9,3.75,5
20,10,3.75,6
20,11,3.75,10
20,12,3.75,7
20,13,3.75,7
20,14,3.75,6
20,15,3.75,5
20,16,3.75,4
21,1,4.25,5
21,2,4.25,6
21,3,4.25,5
21,4,4.25,5
21,5,4.25,6
21,6,4.25,7
21,7,4.25,5
21,8,4.25,6
21,9,4.25,6
21,10,4.25,5
21,11,4.25,6
21,12,4.25,6
21,13,4.25,7
21,14,4.25,5
21,15,4.25,7
21,16,4.25,7
22,1,4.25,4
22,2,4.25,3
22,3,4.25,5
22,4,4.25,5
22,5,4.25,7
22,6,4.25,8
22,7,4.25,4
22,8,4.25,8
22,9,4.25,8
22,10,4.25,7
22,11,4.25,7
22,12,4.25,10
22,13,4.25,9
22,14,4.25,7
22,15,4.25,7
22,16,4.25,10
23,1,4,3
23,2,4,3
23,3,4,5
23,4,4,2
23,5,4,6
23,6,4,2
23,7,4,4
23,8,4,7
23,9,4,5
23,10,4,0
23,11,4,6
23,12,4,7
23,13,4,3
23,14,4,5
23,15,4,1
23,16,4,4
24,1,4.25,0
24,2,4.25,0
24,3,4.25,4
24,4,4.25,5
24,5,4.25,4
24,6,4.25,1
24,7,4.25,1
24,8,4.25,3
24,9,4.25,2
24,10,4.25,2
24,11,4.25,5
24,12,4.25,4
24,13,4.25,3
24,14,4.25,3
24,15,4.25,2
24,16,4.25,2
25,1,4.5,3
25,2,4.5,4
25,3,4.5,6
25,4,4.5,4
25,5,4.5,5
25,6,4.5,6
25,7,4.5,4
25,8,4.5,3
25,9,4.5,4
25,10,4.5,4
25,11,4.5,5
25,12,4.5,5
25,13,4.5,6
25,14,4.5,4
25,15,4.5,6
25,16,4.5,4
26,1,4.5,4
26,2,4.5,5
26,3,4.5,5
26,4,4.5,6
26,5,4.5,7
26,6,4.5,7
26,7,4.5,8
26,8,4.5,7
26,9,4.5,7
26,10,4.5,8
26,11,4.5,8
26,12,4.5,7
26,13,4.5,8
26,14,4.5,8
26,15,4.5,8
26,16,4.5,7
