ID,Trial_Num,laser_power,Painrating
3,156,2.25,7
3,157,2.5,5
3,158,2.25,8
3,159,2.25,4
3,160,2.25,0
4,1,3.5,6
4,2,3.5,6
4,3,3.25,3
4,4,3.5,7
4,5,3.25,2
4,6,3.25,6
4,7,3.25,6
4,8,3.25,8
4,9,3.25,3
4,10,3.5,6
4,11,3.25,7
4,12,3.5,6
4,13,3.25,2
4,14,3.5,0
4,15,3.5,7
4,16,3.5,2
4,17,3.25,1
4,18,3.5,2
4,19,3.5,7
4,20,3.5,1
4,21,3.5,4
4,22,3.5,2
4,23,3.25,4
4,24,3.5,6
4,25,3.5,3
4,26,3.25,2
4,27,3.25,0
4,28,3.25,5
4,29,3.25,2
4,30,3.25,2
4,31,3.5,3
4,32,3.5,8
4,33,3.25,3
4,34,3.5,1
4,35,3.5,3
4,36,3.25,7
4,37,3.5,4
4,38,3.25,1
4,39,3.25,3
4,40,3.25,1
4,41,3.5,9
4,42,3.5,10
4,43,3.25,9
4,44,3.5,8
4,45,3.25,6
4,46,3.25,8
4,47,3.25,7
4,48,3.25,8
4,49,3.25,7
4,50,3.5,9
4,51,3.25,9
4,52,3.5,10
4,53,3.25,5
4,54,3.5,9
4,55,3.5,8
4,56,3.5,4
4,57,3.25,4
4,58,3.5,9
4,59,3.5,8
4,60,3.5,9
4,61,3.5,7
4,62,3.5,4
4,63,3.25,2
4,64,3.5,3
4,65,3.5,8
4,66,3.25,4
4,67,3.25,6
4,68,3.25,5
4,69,3.25,3
4,70,3.25,9
4,71,3.5,3
4,72,3.5,7
4,73,3.25,1
4,74,3.5,7
4,75,3.5,8
4,76,3.25,4
4,77,3.5,5
4,78,3.25,1
4,79,3.25,1
4,80,3.25,7
4,81,3.5,6
4,82,3.5,5
4,83,3.25,2
4,84,3.5,6
4,85,3.25,6
4,86,3.25,3
4,87,3.25,4
4,88,3.25,2
4,89,3.25,4
4,90,3.5,2
4,91,3.25,6
4,92,3.5,4
4,93,3.25,2
4,94,3.5,7
4,95,3.5,4
4,96,3.5,4
4,97,3.25,4
4,98,3.5,1
4,99,3.5,4
4,100,3.5,1
4,101,3.5,3
4,102,3.5,2
4,103,3.25,1
4,104,3.5,2
4,105,3.5,3
4,106,3.25,4
4,107,3.25,1
4,108,3.25,3
4,109,3.25,0
4,110,3.25,1
4,111,3.5,2
4,112,3.5,1
4,113,3.25,1
4,114,3.5,4
4,115,3.5,3
4,116,3.25,1
4,117,3.5,1
4,118,3.25,1
4,119,3.25,3
4,120,3.25,2
4,121,3.5,10
4,122,3.5,9
4,123,3.25,4
4,124,3.5,7
4,125,3.25,9
4,126,3.25,7
4,127,3.25,7
4,128,3.25,4
4,129,3.25,7
4,130,3.5,9
4,131,3.25,6
4,132,3.5,10
4,133,3.25,4
4,134,3.5,8
4,135,3.5,6
4,136,3.5,7
4,137,3.25,4
4,138,3.5,6
4,139,3.5,7
4,140,3.5,9
4,141,3.5,8
4,142,3.5,9
4,143,3.25,4
4,144,3.5,7
4,145,3.5,6
4,146,3.25,2
4,147,3.25,4
4,148,3.25,2
4,149,3.25,4
4,150,3.25,1
4,151,3.5,7
4,152,3.5,4
4,153,3.25,2
4,154,3.5,4
4,155,3.5,6
4,156,3.25,7
4,157,3.5,3
4,158,3.25,8
4,159,3.25,6
4,160,3.25,8
5,1,3.5,7
5,2,3.5,2
5,3,3,4
5,4,3.5,3
5,5,3,3
5,6,3,0
5,7,3,1
5,8,3,2
5,9,3,1
5,10,3.5,3
5,11,3,0
5,12,3.5,5
5,13,3,0
5,14,3.5,0
5,15,3.5,2
5,16,3.5,6
5,17,3,1
5,18,3.5,6
5,19,3.5,0
5,20,3.5,6
5,21,3.5,2
5,22,3.5,1
5,23,3,2
5,24,3.5,2
5,25,3.5,3
5,26,3,1
5,27,3,1
5,28,3,0
5,29,3,0
5,30,3,2
5,31,3.5,1
5,32,3.5,5
5,33,3,6
5,34,3.5,1
5,35,3.5,5
5,36,3,1
5,37,3.5,4
5,38,3,2
5,39,3,2
5,40,3,3
5,41,3.5,4
5,42,3.5,7
5,43,3,1
5,44,3.5,7
5,45,3,1
5,46,3,0
5,47,3,2
5,48,3,3
5,49,3,2
5,50,3.5,5
5,51,3,1
5,52,3.5,8
5,53,3,3
5,54,3.5,6
5,55,3.5,6
5,56,3.5,7
5,57,3,3
5,58,3.5,8
5,59,3.5,7
5,60,3.5,6
5,61,3.5,8
5,62,3.5,7
5,63,3,5
5,64,3.5,5
5,65,3.5,7
5,66,3,4
5,67,3,3
5,68,3,0
5,69,3,0
5,70,3,6
5,71,3.5,7
5,72,3.5,7
5,73,3,1
5,74,3.5,2
5,75,3.5,6
5,76,3,0
5,77,3.5,8
5,78,3,7
5,79,3,0
5,80,3,4
5,81,3.5,6
5,82,3.5,5
5,83,3,3
5,84,3.5,4
5,85,3,4
5,86,3,6
5,87,3,6
5,88,3,2
5,89,3,3
5,90,3.5,6
5,91,3,6
5,92,3.5,6
5,93,3,3
5,94,3.5,6
5,95,3.5,7
5,96,3.5,7
5,97,3,3
5,98,3.5,6
5,99,3.5,3
5,100,3.5,7
5,101,3.5,6
5,102,3.5,6
5,103,3,5
5,104,3.5,6
5,105,3.5,2
5,106,3,0
5,107,3,6
5,108,3,3
5,109,3,0
5,110,3,2
5,111,3.5,7
5,112,3.5,6
5,113,3,4
5,114,3.5,6
5,115,3.5,6
5,116,3,1
5,117,3.5,5
5,118,3,3
5,119,3,5
5,120,3,4
5,121,3.5,6
5,122,3.5,5
5,123,3,3
5,124,3.5,4
5,125,3,4
5,126,3,6
5,127,3,6
5,128,3,2
5,129,3,3
5,130,3.5,6
5,131,3,6
5,132,3.5,6
5,133,3,3
5,134,3.5,6
5,135,3.5,7
5,136,3.5,7
5,137,3,3
5,138,3.5,6
5,139,3.5,3
5,140,3.5,7
5,141,3.5,6
5,142,3.5,6
5,143,3,5
5,144,3.5,6
5,145,3.5,2
5,146,3,0
5,147,3,6
5,148,3,3
5,149,3,0
5,150,3,2
5,151,3.5,7
5,152,3.5,6
5,153,3,4
5,154,3.5,6
5,155,3.5,6
5,156,3,1
5,157,3.5,5
5,158,3,3
5,159,3,5
5,160,3,4
6,1,3.75,7
6,2,3.75,8
6,3,3.25,6
6,4,3.75,8
6,5,3.25,6
6,6,3.25,8
6,7,3.25,6
6,8,3.25,7
6,9,3.25,8
6,10,3.75,8
6,11,3.25,9
6,12,3.75,7
6,13,3.25,6
6,14,3.75,9
6,15,3.75,7
6,16,3.75,9
6,17,3.25,7
6,18,3.75,8
6,19,3.75,9
6,20,3.75,9
6,21,3.75,7
6,22,3.75,8
6,23,3.25,6
6,24,3.75,8
6,25,3.75,8
6,26,3.25,7
6,27,3.25,5
6,28,3.25,7
6,29,3.25,7
6,30,3.25,6
6,31,3.75,7
6,32,3.75,8
6,33,3.25,6
6,34,3.75,8
6,35,3.75,7
6,36,3.25,6
6,37,3.75,9
6,38,3.25,5
6,39,3.25,7
6,40,3.25,4
6,41,3.75,6
6,42,3.75,5
6,43,3.25,6
6,44,3.75,7
6,45,3.25,4
6,46,3.25,4
6,47,3.25,5
6,48,3.25,6
6,49,3.25,4
6,50,3.75,7
6,51,3.25,5
6,52,3.75,7
6,53,3.25,8
6,54,3.75,7
6,55,3.75,6
6,56,3.75,6
6,57,3.25,4
6,58,3.75,7
6,59,3.75,5
6,60,3.75,6
6,61,3.75,7
6,62,3.75,7
6,63,3.25,2
6,64,3.75,6
6,65,3.75,7
6,66,3.25,4
6,67,3.25,5
6,68,3.25,2
6,69,3.25,4
6,70,3.25,4
6,71,3.75,7
6,72,3.75,7
6,73,3.25,4
6,74,3.75,6
6,75,3.75,7
6,76,3.25,2
6,77,3.75,6
6,78,3.25,6
6,79,3.25,3
6,80,3.25,4
6,81,3.75,6
6,82,3.75,7
6,83,3.25,4
6,84,3.75,7
6,85,3.25,4
6,86,3.25,5
6,87,3.25,6
6,88,3.25,8
6,89,3.25,5
6,90,3.75,8
6,91,3.25,5
6,92,3.75,7
6,93,3.25,6
6,94,3.75,7
6,95,3.75,8
6,96,3.75,9
6,97,3.25,3
6,98,3.75,6
6,99,3.75,8
6,100,3.75,7
6,101,3.75,8
6,102,3.75,6
6,103,3.25,5
6,104,3.75,8
6,105,3.75,4
6,106,3.25,6
6,107,3.25,6
6,108,3.25,5
6,109,3.25,6
6,110,3.25,8
6,111,3.75,4
6,112,3.75,6
6,113,3.25,3
6,114,3.75,6
6,115,3.75,7
6,116,3.25,5
6,117,3.75,7
6,118,3.25,6
6,119,3.25,3
6,120,3.25,4
6,121,3.75,6
6,122,3.75,7
6,123,3.25,4
6,124,3.75,7
6,125,3.25,4
6,126,3.25,5
6,127,3.25,6
6,128,3.25,8
6,129,3.25,5
6,130,3.75,8
6,131,3.25,5
6,132,3.75,7
6,133,3.25,6
6,134,3.75,7
6,135,3.75,8
6,136,3.75,9
6,137,3.25,3
6,138,3.75,6
6,139,3.75,8
6,140,3.75,7
6,141,3.75,8
6,142,3.75,6
6,143,3.25,5
6,144,3.75,8
6,145,3.75,4
6,146,3.25,6
6,147,3.25,6
6,148,3.25,5
6,149,3.25,6
6,150,3.25,8
6,151,3.75,4
6,152,3.75,6
6,153,3.25,3
6,154,3.75,6
6,155,3.75,7
6,156,3.25,5
6,157,3.75,7
6,158,3.25,6
6,159,3.25,3
6,160,3.25,4
7,1,3.25,4
7,2,3.25,6
7,3,2.75,6
7,4,3.25,7
7,5,2.75,7
7,6,2.75,2
7,7,2.75,0
7,8,2.75,1
7,9,2.75,3
7,10,3.25,6
7,11,2.75,5
7,12,3.25,6
7,13,2.75,0
7,14,3.25,5
7,15,3.25,8
7,16,3.25,7
7,17,2.75,6
7,18,3.25,4
7,19,3.25,7
7,20,3.25,7
7,21,3.25,6
7,22,3.25,5
7,23,2.75,2
7,24,3.25,7
7,25,3.25,5
7,26,2.75,3
7,27,2.75,1
7,28,2.75,1
7,29,2.75,5
7,30,2.75,0
7,31,3.25,6
7,32,3.25,8
7,33,2.75,3
7,34,3.25,5
7,35,3.25,5
7,36,2.75,7
7,37,3.25,2
7,38,2.75,1
7,39,2.75,5
7,40,2.75,2
7,41,3.25,9
7,42,3.25,9
7,43,2.75,8
7,44,3.25,9
7,45,2.75,5
7,46,2.75,7
7,47,2.75,6
7,48,2.75,6
7,49,2.75,9
7,50,3.25,10
7,51,2.75,7
7,52,3.25,8
7,53,2.75,3
7,54,3.25,7
7,55,3.25,10
7,56,3.25,9
7,57,2.75,6
7,58,3.25,9
7,59,3.25,8
7,60,3.25,10
7,61,3.25,10
7,62,3.25,9
7,63,2.75,8
7,64,3.25,9
7,65,3.25,10
7,66,2.75,3
7,67,2.75,9
7,68,2.75,5
7,69,2.75,7
7,70,2.75,7
7,71,3.25,10
7,72,3.25,8
7,73,2.75,3
7,74,3.25,8
7,75,3.25,4
7,76,2.75,4
7,77,3.25,6
7,78,2.75,8
7,79,2.75,3
7,80,2.75,7
7,81,3.25,5
7,82,3.25,6
7,83,2.75,6
7,84,3.25,7
7,85,2.75,5
7,86,2.75,7
7,87,2.75,6
7,88,2.75,7
7,89,2.75,4
7,90,3.25,7
7,91,2.75,5
7,92,3.25,6
7,93,2.75,4
7,94,3.25,6
7,95,3.25,5
7,96,3.25,7
7,97,2.75,6
7,98,3.25,7
7,99,3.25,4
7,100,3.25,8
7,101,3.25,3
7,102,3.25,7
7,103,2.75,2
7,104,3.25,4
7,105,3.25,2
7,106,2.75,6
7,107,2.75,1
7,108,2.75,0
7,109,2.75,3
7,110,2.75,3
7,111,3.25,5
7,112,3.25,7
7,113,2.75,7
7,114,3.25,7
7,115,3.25,7
7,116,2.75,6
7,117,3.25,5
7,118,2.75,4
7,119,2.75,7
7,120,2.75,3
7,121,3.25,5
7,122,3.25,6
7,123,2.75,6
7,124,3.25,7
7,125,2.75,5
7,126,2.75,7
7,127,2.75,6
7,128,2.75,7
7,129,2.75,4
7,130,3.25,7
7,131,2.75,5
7,132,3.25,6
7,133,2.75,4
7,134,3.25,6
7,135,3.25,5
7,136,3.25,7
7,137,2.75,6
7,138,3.25,7
7,139,3.25,4
7,140,3.25,8
7,141,3.25,3
7,142,3.25,7
7,143,2.75,2
7,144,3.25,4
7,145,3.25,2
7,146,2.75,6
7,147,2.75,1
7,148,2.75,0
7,149,2.75,3
7,150,2.75,3
7,151,3.25,5
7,152,3.25,7
7,153,2.75,7
7,154,3.25,7
7,155,3.25,7
7,156,2.75,6
7,157,3.25,5
7,158,2.75,4
7,159,2.75,7
7,160,2.75,3
8,1,4,4
8,2,4,5
8,3,3.25,1
8,4,4,5
8,5,3.25,0
8,6,3.25,3
8,7,3.25,2
8,8,3.25,4
8,9,3.25,4
8,10,4,6
8,11,3.25,4
8,12,4,7
8,13,3.25,2
8,14,4,6
8,15,4,5
8,16,4,6
8,17,3.25,0
8,18,4,3
8,19,4,2
8,20,4,2
8,21,4,3
8,22,4,4
8,23,3.25,0
8,24,4,3
8,25,4,5
8,26,3.25,0
8,27,3.25,1
8,28,3.25,0
8,29,3.25,0
8,30,3.25,0
8,31,4,3
8,32,4,1
8,33,3.25,1
8,34,4,1
8,35,4,1
8,36,3.25,0
8,37,4,1
8,38,3.25,0
8,39,3.25,0
8,40,3.25,0
8,41,4,6
8,42,4,6
8,43,3.25,2
8,44,4,4
8,45,3.25,3
8,46,3.25,0
8,47,3.25,1
8,48,3.25,3
8,49,3.25,2
8,50,4,7
8,51,3.25,0
8,52,4,3
8,53,3.25,0
8,54,4,4
8,55,4,6
8,56,4,6
8,57,3.25,1
8,58,4,3
8,59,4,4
8,60,4,3
8,61,4,4
8,62,4,7
8,63,3.25,0
8,64,4,5
8,65,4,2
8,66,3.25,0
8,67,3.25,1
8,68,3.25,1
8,69,3.25,1
8,70,3.25,2
8,71,4,4
8,72,4,5
8,73,3.25,0
8,74,4,3
8,75,4,4
8,76,3.25,0
8,77,4,2
8,78,3.25,3
8,79,3.25,0
8,80,3.25,0
8,81,4,5
8,82,4,6
8,83,3.25,3
8,84,4,8
8,85,3.25,9
8,86,3.25,3
8,87,3.25,5
8,88,3.25,6
8,89,3.25,7
8,90,4,8
8,91,3.25,2
8,92,4,8
8,93,3.25,5
8,94,4,7
8,95,4,7
8,96,4,4
8,97,3.25,6
8,98,4,4
8,99,4,6
8,100,4,8
8,101,4,9
8,102,4,7
8,103,3.25,1
8,104,4,3
8,105,4,4
8,106,3.25,0
8,107,3.25,2
8,108,3.25,0
8,109,3.25,3
8,110,3.25,1
8,111,4,2
8,112,4,5
8,113,3.25,1
8,114,4,4
8,115,4,4
8,116,3.25,0
8,117,4,8
8,118,3.25,9
8,119,3.25,0
8,120,3.25,8
8,121,4,5
8,122,4,6
8,123,3.25,3
8,124,4,8
8,125,3.25,9
8,126,3.25,3
8,127,3.25,5
8,128,3.25,6
8,129,3.25,7
8,130,4,8
8,131,3.25,2
8,132,4,8
8,133,3.25,5
8,134,4,7
8,135,4,7
8,136,4,4
8,137,3.25,6
8,138,4,4
8,139,4,6
8,140,4,8
8,141,4,9
8,142,4,7
8,143,3.25,1
8,144,4,3
8,145,4,4
8,146,3.25,0
8,147,3.25,2
8,148,3.25,0
8,149,3.25,3
8,150,3.25,1
8,151,4,2
8,152,4,5
8,153,3.25,1
8,154,4,4
8,155,4,4
8,156,3.25,0
8,157,4,8
8,158,3.25,9
8,159,3.25,0
8,160,3.25,8
9,1,4.5,8
9,2,4.5,6
9,3,4,3
9,4,4.5,6
9,5,4,2
9,6,4,2
9,7,4,1
9,8,4,3
9,9,4,3
9,10,4.5,7
9,11,4,6
9,12,4.5,5
9,13,4,0
9,14,4.5,4
9,15,4.5,7
9,16,4.5,8
9,17,4,0
9,18,4.5,4
9,19,4.5,3
9,20,4.5,7
9,21,4.5,8
9,22,4.5,8
9,23,4,1
9,24,4.5,3
9,25,4.5,4
9,26,4,0
9,27,4,1
9,28,4,0
9,29,4,2
9,30,4,3
9,31,4.5,6
9,32,4.5,6
9,33,4,2
9,34,4.5,3
9,35,4.5,8
9,36,4,2
9,37,4.5,4
9,38,4,2
9,39,4,2
9,40,4,3
9,41,4.5,8
9,42,4.5,8
9,43,4,7
9,44,4.5,7
9,45,4,8
9,46,4,8
9,47,4,7
9,48,4,6
9,49,4,4
9,50,4.5,7
9,51,4,6
9,52,4.5,6
9,53,4,6
9,54,4.5,6
9,55,4.5,6
9,56,4.5,7
9,57,4,6
9,58,4.5,8
9,59,4.5,4
9,60,4.5,7
9,61,4.5,7
9,62,4.5,6
9,63,4,7
9,64,4.5,7
9,65,4.5,4
9,66,4,6
9,67,4,6
9,68,4,7
9,69,4,4
9,70,4,7
9,71,4.5,6
9,72,4.5,8
9,73,4,7
9,74,4.5,8
9,75,4.5,8
9,76,4,7
9,77,4.5,4
9,78,4,9
9,79,4,3
9,80,4,4
9,81,4.5,9
9,82,4.5,9
9,83,4,4
9,84,4.5,7
9,85,4,2
9,86,4,4
9,87,4,4
9,88,4,7
9,89,4,4
9,90,4.5,9
9,91,4,6
9,92,4.5,6
9,93,4,1
9,94,4.5,7
9,95,4.5,8
9,96,4.5,7
9,97,4,7
9,98,4.5,8
9,99,4.5,6
9,100,4.5,7
9,101,4.5,7
9,102,4.5,7
9,103,4,3
9,104,4.5,8
9,105,4.5,7
9,106,4,1
9,107,4,2
9,108,4,3
9,109,4,1
9,110,4,3
9,111,4.5,4
9,112,4.5,6
9,113,4,2
9,114,4.5,8
9,115,4.5,9
9,116,4,3
9,117,4.5,4
9,118,4,3
9,119,4,7
9,120,4,4
9,121,4.5,9
9,122,4.5,9
9,123,4,4
9,124,4.5,7
9,125,4,2
9,126,4,4
9,127,4,4
9,128,4,7
9,129,4,4
9,130,4.5,9
9,131,4,6
9,132,4.5,6
9,133,4,1
9,134,4.5,7
9,135,4.5,8
9,136,4.5,7
9,137,4,7
9,138,4.5,8
9,139,4.5,6
9,140,4.5,7
9,141,4.5,7
9,142,4.5,7
9,143,4,3
9,144,4.5,8
9,145,4.5,7
9,146,4,1
9,147,4,2
9,148,4,3
9,149,4,1
9,150,4,3
9,151,4.5,4
9,152,4.5,6
9,153,4,2
9,154,4.5,8
9,155,4.5,9
9,156,4,3
9,157,4.5,4
9,158,4,3
9,159,4,7
9,160,4,4
10,1,4.5,5
10,2,4.5,4
10,3,4.25,2
10,4,4.5,3
10,5,4.25,4
10,6,4.25,5
10,7,4.25,3
10,8,4.25,5
10,9,4.25,6
10,10,4.5,6
10,11,4.25,2
10,12,4.5,5
10,13,4.25,6
10,14,4.5,4
10,15,4.5,4
10,16,4.5,5
10,17,4.25,4
